SubID,WordPair,Word,size,SIZE,GEND,FAM,RT
ETS_0008,44,handkerchief,Small,2.642857143,3.232142857,5.553571429,589.59
ETS_0008,14,ocean,Large,6.578947368,2.719298246,5.701754386,483.16
ETS_0008,11,glass,Small,3.759259259,2.611111111,5.962962963,457.27
ETS_0008,31,buffalo,Large,5.490566038,4.188679245,5.20754717,434.89
ETS_0008,41,cigarette,Small,2.345454545,3.854545455,4.981818182,598.67
ETS_0008,27,battery,Small,2.8,3.8,6.2,541.48
ETS_0008,15,robin,Small,2.547169811,2.528301887,5.283018868,497.43
ETS_0008,35,motorway,Large,6,4.25,5.016666667,586.22
ETS_0008,33,emerald,Small,2.526315789,1.894736842,5.228070175,745.21
ETS_0008,20,moose,Large,6.038461538,4.115384615,5.673076923,507.56
ETS_0008,13,horse,Large,5.479166667,2.395833333,5.770833333,593.89
ETS_0008,29,sausage,Small,3.392857143,4.357142857,6.107142857,570.14
ETS_0008,35,bacteria,Small,1.660714286,3.071428571,5.178571429,652.47
ETS_0008,37,sandwich,Small,3.26,3.02,6.42,529.57
ETS_0008,4,pin,Small,1.892857143,3,5.607142857,566.68
ETS_0008,17,peach,Small,2.403508772,1.736842105,6.052631579,564.06
ETS_0008,10,leaf,Small,2.178571429,2.678571429,6.428571429,543.18
ETS_0008,34,mountain,Large,6.814814815,3.648148148,5.981481481,522.25
ETS_0008,45,hummingbird,Small,2.018518519,2.055555556,5.888888889,599.63
ETS_0008,18,camel,Large,5.517241379,3.517241379,4.948275862,505.76
ETS_0008,12,phone,Small,2.980392157,2.862745098,6.37254902,493.23
ETS_0008,23,insect,Small,1.703703704,3.425925926,5.777777778,488.1
ETS_0008,3,jet,Large,6,3.905660377,5.358490566,541.55
ETS_0008,11,river,Large,5.666666667,2.685185185,6.092592593,433.33
ETS_0008,42,submarine,Large,5.803921569,3.921568627,4.725490196,600.09
ETS_0008,44,supermarket,Large,5.896551724,2.465517241,6.068965517,477.72
ETS_0008,13,video,Small,3.321428571,3.285714286,6.107142857,507.55
ETS_0008,28,vitamin,Small,2.127272727,2.818181818,5.8,495.18
ETS_0008,45,hippopotamus,Large,6.111111111,3.018518519,5.37037037,570.11
ETS_0008,38,parasite,Small,1.75,3.571428571,4.928571429,528.55
ETS_0008,16,thumb,Small,2.534482759,3.448275862,6.396551724,656.42
ETS_0008,28,mansion,Large,6.345454545,3.109090909,5.236363636,653.35
ETS_0008,38,dinosaur,Large,6.418181818,4.381818182,4.854545455,644.63
ETS_0008,5,rose,Small,2.811320755,1.132075472,5.981132075,546.49
ETS_0008,32,gorilla,Large,5.672727273,4.345454545,5.145454545,608.5
ETS_0008,34,magazine,Small,3.25862069,2.034482759,5.879310345,637.57
ETS_0008,26,monster,Large,5.413793103,4.293103448,4.103448276,496.73
ETS_0008,30,aspirin,Small,1.945454545,3.018181818,5.818181818,716.12
ETS_0008,8,nose,Small,2.622641509,2.943396226,6.396226415,572.13
ETS_0008,31,apricot,Small,2.406779661,2.220338983,5.101694915,558.44
ETS_0008,12,train,Large,6.338983051,4.322033898,6.118644068,528.98
ETS_0008,19,comet,Large,6.056603774,3.169811321,3.962264151,599.29
ETS_0008,39,mosquito,Small,1.767857143,3.357142857,6.178571429,525.6
ETS_0008,30,volcano,Large,6.314814815,3.833333333,5.259259259,542.68
ETS_0008,21,planet,Large,6.574468085,3.021276596,5.659574468,615.2
ETS_0008,40,teaspoon,Small,1.830508475,2.06779661,6.033898305,653.02
ETS_0008,7,ring,Small,2.125,1.910714286,5.857142857,527.82
ETS_0008,14,apple,Small,2.385964912,2.614035088,6.50877193,622.23
ETS_0008,40,bookcase,Large,4.836363636,2.872727273,5.763636364,666.17
ETS_0008,27,stadium,Large,6.41509434,4.188679245,5.981132075,696.67
ETS_0008,22,needle,Small,1.912280702,2.649122807,5.947368421,653.14
ETS_0008,20,tulip,Small,2.410714286,1.035714286,6.017857143,585.33
ETS_0008,10,bull,Large,5.796296296,4.740740741,4.962962963,646.9
ETS_0008,6,tree,Large,5.818181818,3.054545455,6.381818182,653.37
ETS_0008,43,skyscraper,Large,6.538461538,3.769230769,5.923076923,695.16
ETS_0008,1,bed,Large,4.945454545,2.927272727,6.381818182,596.69
ETS_0008,18,glove,Small,2.85,3.016666667,6.233333333,632.56
ETS_0008,9,tank,Large,6.118644068,4.694915254,5.118644068,560.34
ETS_0008,36,elephant,Large,6.431372549,3.470588235,5.803921569,538.72
ETS_0008,6,neck,Small,3.381818182,2.763636364,6.163636364,463.52
ETS_0008,1,cup,Small,2.821428571,2.982142857,6.214285714,497.05
ETS_0009,12,train,Large,6.338983051,4.322033898,6.118644068,457.46
ETS_0009,36,elephant,Large,6.431372549,3.470588235,5.803921569,597.11
ETS_0009,33,emerald,Small,2.526315789,1.894736842,5.228070175,592.56
ETS_0009,24,bullet,Small,2.350877193,4.543859649,5.473684211,476.97
ETS_0009,13,horse,Large,5.479166667,2.395833333,5.770833333,474.8
ETS_0009,37,wardrobe,Large,5.016666667,2.183333333,5.616666667,587.6
ETS_0009,1,cup,Small,2.821428571,2.982142857,6.214285714,461.56
ETS_0009,36,molecule,Small,1.592592593,3.240740741,4.518518519,471.04
ETS_0009,18,glove,Small,2.85,3.016666667,6.233333333,521.83
ETS_0009,22,needle,Small,1.912280702,2.649122807,5.947368421,489.1
ETS_0009,8,lake,Large,5.912280702,3.350877193,6.280701754,549.92
ETS_0009,29,sausage,Small,3.392857143,4.357142857,6.107142857,467.07
ETS_0009,35,motorway,Large,6,4.25,5.016666667,523.7
ETS_0009,24,rocket,Large,6.173076923,4,5.192307692,443.41
ETS_0009,10,leaf,Small,2.178571429,2.678571429,6.428571429,564.57
ETS_0009,7,bear,Large,5.735849057,3.773584906,5.603773585,525.47
ETS_0009,21,button,Small,2.169491525,2.644067797,6.101694915,454.01
ETS_0009,32,parsley,Small,2.25,2.339285714,5.017857143,635.1
ETS_0009,19,snail,Small,2.176470588,3.098039216,5.588235294,565.24
ETS_0009,27,stadium,Large,6.41509434,4.188679245,5.981132075,484.32
ETS_0009,22,jungle,Large,6.596153846,3.519230769,4.461538462,530.75
ETS_0009,7,ring,Small,2.125,1.910714286,5.857142857,545.54
ETS_0009,41,cigarette,Small,2.345454545,3.854545455,4.981818182,529.59
ETS_0009,5,park,Large,5.614035088,2.719298246,6.456140351,530.77
ETS_0009,38,parasite,Small,1.75,3.571428571,4.928571429,618.86
ETS_0009,43,skyscraper,Large,6.538461538,3.769230769,5.923076923,529.74
ETS_0009,9,tank,Large,6.118644068,4.694915254,5.118644068,530.9
ETS_0009,10,bull,Large,5.796296296,4.740740741,4.962962963,581.11
ETS_0009,26,monster,Large,5.413793103,4.293103448,4.103448276,632.16
ETS_0009,34,mountain,Large,6.814814815,3.648148148,5.981481481,488.79
ETS_0009,38,dinosaur,Large,6.418181818,4.381818182,4.854545455,451.12
ETS_0009,37,sandwich,Small,3.26,3.02,6.42,524.33
ETS_0009,11,river,Large,5.666666667,2.685185185,6.092592593,617.62
ETS_0009,30,aspirin,Small,1.945454545,3.018181818,5.818181818,630.51
ETS_0009,27,battery,Small,2.8,3.8,6.2,534.82
ETS_0009,16,thumb,Small,2.534482759,3.448275862,6.396551724,488.63
ETS_0009,26,diamond,Small,2.811320755,1.58490566,5.867924528,500.31
ETS_0009,8,nose,Small,2.622641509,2.943396226,6.396226415,540.71
ETS_0009,40,bookcase,Large,4.836363636,2.872727273,5.763636364,551.44
ETS_0009,14,apple,Small,2.385964912,2.614035088,6.50877193,470.5
ETS_0009,6,neck,Small,3.381818182,2.763636364,6.163636364,527.32
ETS_0009,33,giraffe,Large,6.089285714,3,5.803571429,530.3
ETS_0009,16,truck,Large,5.508474576,4.745762712,6.169491525,475.25
ETS_0009,14,ocean,Large,6.578947368,2.719298246,5.701754386,476.05
ETS_0009,28,mansion,Large,6.345454545,3.109090909,5.236363636,489.82
ETS_0009,31,buffalo,Large,5.490566038,4.188679245,5.20754717,423.67
ETS_0009,3,lip,Small,2.775862069,1.844827586,5.862068966,490.34
ETS_0009,45,hummingbird,Small,2.018518519,2.055555556,5.888888889,532.13
ETS_0009,3,jet,Large,6,3.905660377,5.358490566,579.53
ETS_0009,32,gorilla,Large,5.672727273,4.345454545,5.145454545,563.44
ETS_0009,20,tulip,Small,2.410714286,1.035714286,6.017857143,691.91
ETS_0009,21,planet,Large,6.574468085,3.021276596,5.659574468,522.31
ETS_0009,41,cathedral,Large,6.160714286,3.053571429,5.428571429,524.58
ETS_0009,30,volcano,Large,6.314814815,3.833333333,5.259259259,518.59
ETS_0009,34,magazine,Small,3.25862069,2.034482759,5.879310345,520.7
ETS_0009,19,comet,Large,6.056603774,3.169811321,3.962264151,658.73
ETS_0009,39,mosquito,Small,1.767857143,3.357142857,6.178571429,678.86
ETS_0009,9,tape,Small,2.354166667,3.208333333,6.395833333,564.09
ETS_0009,6,tree,Large,5.818181818,3.054545455,6.381818182,574.05
ETS_0009,17,peach,Small,2.403508772,1.736842105,6.052631579,561.31
ETS_0009,40,teaspoon,Small,1.830508475,2.06779661,6.033898305,540.76
ETS_0009,28,vitamin,Small,2.127272727,2.818181818,5.8,524.89
ETS_0009,45,hippopotamus,Large,6.111111111,3.018518519,5.37037037,560.22
ETS_0009,15,robin,Small,2.547169811,2.528301887,5.283018868,542.13
ETS_0009,15,shore,Large,5.689655172,2.362068966,5.827586207,562.53
ETS_0009,44,handkerchief,Small,2.642857143,3.232142857,5.553571429,550.5
ETS_0009,23,galaxy,Large,6.727272727,2.872727273,4.6,543.49
ETS_0009,35,bacteria,Small,1.660714286,3.071428571,5.178571429,532.52
ETS_0009,20,moose,Large,6.038461538,4.115384615,5.673076923,623.48
ETS_0009,23,insect,Small,1.703703704,3.425925926,5.777777778,525.16
ETS_0009,11,glass,Small,3.759259259,2.611111111,5.962962963,551.4
ETS_0009,25,peanut,Small,2.076923077,3.134615385,6.173076923,507.08
ETS_0009,43,fingernail,Small,1.849056604,2.226415094,6.396226415,692.22
ETS_0009,25,walrus,Large,5.736842105,3.666666667,5.403508772,576.3
ETS_0009,4,pin,Small,1.892857143,3,5.607142857,580.74
ETS_0009,42,butterfly,Small,2.055555556,1.333333333,6.277777778,512.72
ETS_0009,39,downtown,Large,6.020833333,3.083333333,5.791666667,557.59
ETS_0009,1,bed,Large,4.945454545,2.927272727,6.381818182,475.17
ETS_0009,42,submarine,Large,5.803921569,3.921568627,4.725490196,657.81
ETS_0009,12,phone,Small,2.980392157,2.862745098,6.37254902,434.19
ETS_0009,17,whale,Large,6.614035088,3.140350877,5.543859649,586.51
ETS_0009,13,video,Small,3.321428571,3.285714286,6.107142857,508.66
ETS_0010,11,glass,Small,3.759259259,2.611111111,5.962962963,352.71
ETS_0010,1,bed,Large,4.945454545,2.927272727,6.381818182,444.53
ETS_0010,26,diamond,Small,2.811320755,1.58490566,5.867924528,398.63
ETS_0010,5,rose,Small,2.811320755,1.132075472,5.981132075,528.2
ETS_0010,12,train,Large,6.338983051,4.322033898,6.118644068,384.63
ETS_0010,21,planet,Large,6.574468085,3.021276596,5.659574468,556.69
ETS_0010,42,butterfly,Small,2.055555556,1.333333333,6.277777778,398.48
ETS_0010,36,elephant,Large,6.431372549,3.470588235,5.803921569,373.96
ETS_0010,40,teaspoon,Small,1.830508475,2.06779661,6.033898305,471.31
ETS_0010,11,river,Large,5.666666667,2.685185185,6.092592593,341.62
ETS_0010,7,ring,Small,2.125,1.910714286,5.857142857,412.57
ETS_0010,40,bookcase,Large,4.836363636,2.872727273,5.763636364,437.97
ETS_0010,42,submarine,Large,5.803921569,3.921568627,4.725490196,519.96
ETS_0010,29,sausage,Small,3.392857143,4.357142857,6.107142857,387.74
ETS_0010,22,jungle,Large,6.596153846,3.519230769,4.461538462,528.04
ETS_0010,16,truck,Large,5.508474576,4.745762712,6.169491525,366.81
ETS_0010,2,bay,Large,5.678571429,2.946428571,5.303571429,543.5
ETS_0010,35,motorway,Large,6,4.25,5.016666667,453.25
ETS_0010,9,tank,Large,6.118644068,4.694915254,5.118644068,421.61
ETS_0010,36,molecule,Small,1.592592593,3.240740741,4.518518519,460.84
ETS_0010,13,video,Small,3.321428571,3.285714286,6.107142857,603.3
ETS_0010,44,supermarket,Large,5.896551724,2.465517241,6.068965517,576.9
ETS_0010,32,gorilla,Large,5.672727273,4.345454545,5.145454545,448.52
ETS_0010,4,cow,Large,5.245283019,3.037735849,6.037735849,382.95
ETS_0010,4,pin,Small,1.892857143,3,5.607142857,458.36
ETS_0010,17,whale,Large,6.614035088,3.140350877,5.543859649,463.03
ETS_0010,24,rocket,Large,6.173076923,4,5.192307692,393.53
ETS_0010,23,galaxy,Large,6.727272727,2.872727273,4.6,513.29
ETS_0010,10,bull,Large,5.796296296,4.740740741,4.962962963,374.55
ETS_0010,34,magazine,Small,3.25862069,2.034482759,5.879310345,532.34
ETS_0010,13,horse,Large,5.479166667,2.395833333,5.770833333,343
ETS_0010,22,needle,Small,1.912280702,2.649122807,5.947368421,435.05
ETS_0010,39,mosquito,Small,1.767857143,3.357142857,6.178571429,527.9
ETS_0010,8,nose,Small,2.622641509,2.943396226,6.396226415,429.54
ETS_0010,43,skyscraper,Large,6.538461538,3.769230769,5.923076923,439.21
ETS_0010,16,thumb,Small,2.534482759,3.448275862,6.396551724,442.22
ETS_0010,5,park,Large,5.614035088,2.719298246,6.456140351,512.76
ETS_0010,27,battery,Small,2.8,3.8,6.2,394.45
ETS_0010,17,peach,Small,2.403508772,1.736842105,6.052631579,373.1
ETS_0010,38,parasite,Small,1.75,3.571428571,4.928571429,613.19
ETS_0010,29,tractor,Large,5.648148148,4.796296296,5.648148148,426.98
ETS_0010,19,snail,Small,2.176470588,3.098039216,5.588235294,477.5
ETS_0010,37,wardrobe,Large,5.016666667,2.183333333,5.616666667,524.89
ETS_0010,20,tulip,Small,2.410714286,1.035714286,6.017857143,618.22
ETS_0010,21,button,Small,2.169491525,2.644067797,6.101694915,369.72
ETS_0010,30,aspirin,Small,1.945454545,3.018181818,5.818181818,581.45
ETS_0010,33,emerald,Small,2.526315789,1.894736842,5.228070175,550.57
ETS_0010,7,bear,Large,5.735849057,3.773584906,5.603773585,318.98
ETS_0010,3,jet,Large,6,3.905660377,5.358490566,480.15
ETS_0010,38,dinosaur,Large,6.418181818,4.381818182,4.854545455,420.6
ETS_0010,26,monster,Large,5.413793103,4.293103448,4.103448276,467.78
ETS_0010,25,walrus,Large,5.736842105,3.666666667,5.403508772,461.46
ETS_0010,23,insect,Small,1.703703704,3.425925926,5.777777778,439.33
ETS_0010,18,camel,Large,5.517241379,3.517241379,4.948275862,479.3
ETS_0010,45,hummingbird,Small,2.018518519,2.055555556,5.888888889,558.84
ETS_0010,39,downtown,Large,6.020833333,3.083333333,5.791666667,460.21
ETS_0010,31,apricot,Small,2.406779661,2.220338983,5.101694915,574.08
ETS_0010,6,tree,Large,5.818181818,3.054545455,6.381818182,326.49
ETS_0010,14,ocean,Large,6.578947368,2.719298246,5.701754386,328.44
ETS_0010,1,cup,Small,2.821428571,2.982142857,6.214285714,401.02
ETS_0010,6,neck,Small,3.381818182,2.763636364,6.163636364,560.52
ETS_0010,20,moose,Large,6.038461538,4.115384615,5.673076923,466.83
ETS_0010,15,shore,Large,5.689655172,2.362068966,5.827586207,494.46
ETS_0010,41,cigarette,Small,2.345454545,3.854545455,4.981818182,527.06
ETS_0010,25,peanut,Small,2.076923077,3.134615385,6.173076923,433.31
ETS_0010,2,fly,Small,2.551724138,3.310344828,5.551724138,349.25
ETS_0010,15,robin,Small,2.547169811,2.528301887,5.283018868,495.54
ETS_0010,27,stadium,Large,6.41509434,4.188679245,5.981132075,414.74
ETS_0010,35,bacteria,Small,1.660714286,3.071428571,5.178571429,493.87
ETS_0010,9,tape,Small,2.354166667,3.208333333,6.395833333,533.9
ETS_0010,31,buffalo,Large,5.490566038,4.188679245,5.20754717,362.42
ETS_0010,14,apple,Small,2.385964912,2.614035088,6.50877193,404.5
ETS_0010,33,giraffe,Large,6.089285714,3,5.803571429,421.17
ETS_0010,12,phone,Small,2.980392157,2.862745098,6.37254902,480.67
ETS_0010,8,lake,Large,5.912280702,3.350877193,6.280701754,397.69
ETS_0010,3,lip,Small,2.775862069,1.844827586,5.862068966,463.15
ETS_0010,37,sandwich,Small,3.26,3.02,6.42,468.55
ETS_0010,43,fingernail,Small,1.849056604,2.226415094,6.396226415,486.63
ETS_0010,34,mountain,Large,6.814814815,3.648148148,5.981481481,398.71
ETS_0010,28,mansion,Large,6.345454545,3.109090909,5.236363636,466.79
ETS_0010,28,vitamin,Small,2.127272727,2.818181818,5.8,523.58
ETS_0010,10,leaf,Small,2.178571429,2.678571429,6.428571429,435.13
ETS_0011,25,peanut,Small,2.076923077,3.134615385,6.173076923,441.72
ETS_0011,40,teaspoon,Small,1.830508475,2.06779661,6.033898305,482.03
ETS_0011,19,snail,Small,2.176470588,3.098039216,5.588235294,466.89
ETS_0011,16,truck,Large,5.508474576,4.745762712,6.169491525,465.31
ETS_0011,33,giraffe,Large,6.089285714,3,5.803571429,521.7
ETS_0011,22,jungle,Large,6.596153846,3.519230769,4.461538462,516.48
ETS_0011,9,tape,Small,2.354166667,3.208333333,6.395833333,495.97
ETS_0011,28,vitamin,Small,2.127272727,2.818181818,5.8,475.71
ETS_0011,7,bear,Large,5.735849057,3.773584906,5.603773585,511.99
ETS_0011,10,leaf,Small,2.178571429,2.678571429,6.428571429,364.45
ETS_0011,44,supermarket,Large,5.896551724,2.465517241,6.068965517,517.1
ETS_0011,3,jet,Large,6,3.905660377,5.358490566,406.69
ETS_0011,10,bull,Large,5.796296296,4.740740741,4.962962963,406.43
ETS_0011,44,handkerchief,Small,2.642857143,3.232142857,5.553571429,580.9
ETS_0011,30,volcano,Large,6.314814815,3.833333333,5.259259259,498.86
ETS_0011,33,emerald,Small,2.526315789,1.894736842,5.228070175,555.05
ETS_0011,6,neck,Small,3.381818182,2.763636364,6.163636364,411.71
ETS_0011,34,magazine,Small,3.25862069,2.034482759,5.879310345,516.28
ETS_0011,17,whale,Large,6.614035088,3.140350877,5.543859649,444.04
ETS_0011,41,cigarette,Small,2.345454545,3.854545455,4.981818182,572.18
ETS_0011,8,nose,Small,2.622641509,2.943396226,6.396226415,450.91
ETS_0011,43,skyscraper,Large,6.538461538,3.769230769,5.923076923,545.96
ETS_0011,40,bookcase,Large,4.836363636,2.872727273,5.763636364,478.75
ETS_0011,14,ocean,Large,6.578947368,2.719298246,5.701754386,434.33
ETS_0011,38,parasite,Small,1.75,3.571428571,4.928571429,542.8
ETS_0011,18,camel,Large,5.517241379,3.517241379,4.948275862,473.14
ETS_0011,16,thumb,Small,2.534482759,3.448275862,6.396551724,497.43
ETS_0011,45,hippopotamus,Large,6.111111111,3.018518519,5.37037037,557.4
ETS_0011,12,train,Large,6.338983051,4.322033898,6.118644068,473.03
ETS_0011,26,diamond,Small,2.811320755,1.58490566,5.867924528,422.61
ETS_0011,42,butterfly,Small,2.055555556,1.333333333,6.277777778,452.92
ETS_0011,13,horse,Large,5.479166667,2.395833333,5.770833333,404.5
ETS_0011,9,tank,Large,6.118644068,4.694915254,5.118644068,563
ETS_0011,1,cup,Small,2.821428571,2.982142857,6.214285714,424.66
ETS_0011,42,submarine,Large,5.803921569,3.921568627,4.725490196,537.06
ETS_0011,23,galaxy,Large,6.727272727,2.872727273,4.6,539.82
ETS_0011,8,lake,Large,5.912280702,3.350877193,6.280701754,589.22
ETS_0011,4,pin,Small,1.892857143,3,5.607142857,427.01
ETS_0011,27,battery,Small,2.8,3.8,6.2,409.24
ETS_0011,36,molecule,Small,1.592592593,3.240740741,4.518518519,530.75
ETS_0011,21,planet,Large,6.574468085,3.021276596,5.659574468,631.25
ETS_0011,6,tree,Large,5.818181818,3.054545455,6.381818182,510.34
ETS_0011,43,fingernail,Small,1.849056604,2.226415094,6.396226415,456.46
ETS_0011,28,mansion,Large,6.345454545,3.109090909,5.236363636,628.53
ETS_0011,24,rocket,Large,6.173076923,4,5.192307692,536.48
ETS_0011,17,peach,Small,2.403508772,1.736842105,6.052631579,448.4
ETS_0011,2,fly,Small,2.551724138,3.310344828,5.551724138,358.29
ETS_0011,26,monster,Large,5.413793103,4.293103448,4.103448276,372.21
ETS_0011,31,buffalo,Large,5.490566038,4.188679245,5.20754717,463.47
ETS_0011,22,needle,Small,1.912280702,2.649122807,5.947368421,458.45
ETS_0011,2,bay,Large,5.678571429,2.946428571,5.303571429,475.56
ETS_0011,15,robin,Small,2.547169811,2.528301887,5.283018868,440.53
ETS_0011,11,river,Large,5.666666667,2.685185185,6.092592593,405.84
ETS_0011,27,stadium,Large,6.41509434,4.188679245,5.981132075,445.79
ETS_0011,18,glove,Small,2.85,3.016666667,6.233333333,430.85
ETS_0011,29,sausage,Small,3.392857143,4.357142857,6.107142857,477.81
ETS_0011,36,elephant,Large,6.431372549,3.470588235,5.803921569,502.19
ETS_0011,41,cathedral,Large,6.160714286,3.053571429,5.428571429,624.03
ETS_0011,29,tractor,Large,5.648148148,4.796296296,5.648148148,529.06
ETS_0011,32,gorilla,Large,5.672727273,4.345454545,5.145454545,497.5
ETS_0011,30,aspirin,Small,1.945454545,3.018181818,5.818181818,488.82
ETS_0011,15,shore,Large,5.689655172,2.362068966,5.827586207,505.35
ETS_0011,12,phone,Small,2.980392157,2.862745098,6.37254902,429.28
ETS_0011,11,glass,Small,3.759259259,2.611111111,5.962962963,412.57
ETS_0011,21,button,Small,2.169491525,2.644067797,6.101694915,426.36
ETS_0011,31,apricot,Small,2.406779661,2.220338983,5.101694915,477.39
ETS_0011,13,video,Small,3.321428571,3.285714286,6.107142857,447.58
ETS_0011,19,comet,Large,6.056603774,3.169811321,3.962264151,535.73
ETS_0011,34,mountain,Large,6.814814815,3.648148148,5.981481481,507.39
ETS_0011,39,downtown,Large,6.020833333,3.083333333,5.791666667,459.65
ETS_0011,20,moose,Large,6.038461538,4.115384615,5.673076923,466.53
ETS_0011,37,sandwich,Small,3.26,3.02,6.42,413.1
ETS_0011,5,rose,Small,2.811320755,1.132075472,5.981132075,478.23
ETS_0011,38,dinosaur,Large,6.418181818,4.381818182,4.854545455,442.2
ETS_0011,5,park,Large,5.614035088,2.719298246,6.456140351,473.1
ETS_0011,3,lip,Small,2.775862069,1.844827586,5.862068966,461.91
ETS_0011,35,bacteria,Small,1.660714286,3.071428571,5.178571429,488.29
ETS_0011,32,parsley,Small,2.25,2.339285714,5.017857143,569.67
ETS_0011,25,walrus,Large,5.736842105,3.666666667,5.403508772,451.87
ETS_0011,20,tulip,Small,2.410714286,1.035714286,6.017857143,459.21
ETS_0011,23,insect,Small,1.703703704,3.425925926,5.777777778,482.41
ETS_0011,24,bullet,Small,2.350877193,4.543859649,5.473684211,516.98
ETS_0011,7,ring,Small,2.125,1.910714286,5.857142857,447.02
ETS_0011,14,apple,Small,2.385964912,2.614035088,6.50877193,533.49
ETS_0011,4,cow,Large,5.245283019,3.037735849,6.037735849,473.47
ETS_0011,37,wardrobe,Large,5.016666667,2.183333333,5.616666667,522.54
ETS_0012,26,monster,Large,5.413793103,4.293103448,4.103448276,517.76
ETS_0012,7,ring,Small,2.125,1.910714286,5.857142857,430.49
ETS_0012,5,park,Large,5.614035088,2.719298246,6.456140351,540.62
ETS_0012,42,butterfly,Small,2.055555556,1.333333333,6.277777778,421.71
ETS_0012,29,sausage,Small,3.392857143,4.357142857,6.107142857,483.92
ETS_0012,27,stadium,Large,6.41509434,4.188679245,5.981132075,505.31
ETS_0012,24,bullet,Small,2.350877193,4.543859649,5.473684211,522.89
ETS_0012,8,lake,Large,5.912280702,3.350877193,6.280701754,527.93
ETS_0012,29,tractor,Large,5.648148148,4.796296296,5.648148148,615.87
ETS_0012,28,mansion,Large,6.345454545,3.109090909,5.236363636,537.29
ETS_0012,9,tank,Large,6.118644068,4.694915254,5.118644068,485.01
ETS_0012,28,vitamin,Small,2.127272727,2.818181818,5.8,475.13
ETS_0012,22,needle,Small,1.912280702,2.649122807,5.947368421,365.28
ETS_0012,32,gorilla,Large,5.672727273,4.345454545,5.145454545,466.68
ETS_0012,16,thumb,Small,2.534482759,3.448275862,6.396551724,628.29
ETS_0012,2,fly,Small,2.551724138,3.310344828,5.551724138,536.1
ETS_0012,1,bed,Large,4.945454545,2.927272727,6.381818182,528.04
ETS_0012,1,cup,Small,2.821428571,2.982142857,6.214285714,517.94
ETS_0012,40,bookcase,Large,4.836363636,2.872727273,5.763636364,520.17
ETS_0012,39,mosquito,Small,1.767857143,3.357142857,6.178571429,532.23
ETS_0012,37,wardrobe,Large,5.016666667,2.183333333,5.616666667,464.09
ETS_0012,25,peanut,Small,2.076923077,3.134615385,6.173076923,524.85
ETS_0012,17,peach,Small,2.403508772,1.736842105,6.052631579,417.46
ETS_0012,38,parasite,Small,1.75,3.571428571,4.928571429,504.35
ETS_0012,25,walrus,Large,5.736842105,3.666666667,5.403508772,508.32
ETS_0012,11,river,Large,5.666666667,2.685185185,6.092592593,457.71
ETS_0012,39,downtown,Large,6.020833333,3.083333333,5.791666667,564.93
ETS_0012,4,pin,Small,1.892857143,3,5.607142857,647.84
ETS_0012,34,mountain,Large,6.814814815,3.648148148,5.981481481,714.69
ETS_0012,45,hippopotamus,Large,6.111111111,3.018518519,5.37037037,527.15
ETS_0012,21,planet,Large,6.574468085,3.021276596,5.659574468,539.65
ETS_0012,3,lip,Small,2.775862069,1.844827586,5.862068966,450.89
ETS_0012,11,glass,Small,3.759259259,2.611111111,5.962962963,486.68
ETS_0012,37,sandwich,Small,3.26,3.02,6.42,439.4
ETS_0012,24,rocket,Large,6.173076923,4,5.192307692,540.62
ETS_0012,4,cow,Large,5.245283019,3.037735849,6.037735849,582.87
ETS_0012,43,skyscraper,Large,6.538461538,3.769230769,5.923076923,553.75
ETS_0012,43,fingernail,Small,1.849056604,2.226415094,6.396226415,486.21
ETS_0012,30,aspirin,Small,1.945454545,3.018181818,5.818181818,675.5
ETS_0012,40,teaspoon,Small,1.830508475,2.06779661,6.033898305,525.85
ETS_0012,7,bear,Large,5.735849057,3.773584906,5.603773585,556.81
ETS_0012,14,apple,Small,2.385964912,2.614035088,6.50877193,485.89
ETS_0012,33,giraffe,Large,6.089285714,3,5.803571429,394.94
ETS_0012,32,parsley,Small,2.25,2.339285714,5.017857143,503.52
ETS_0012,30,volcano,Large,6.314814815,3.833333333,5.259259259,394.61
ETS_0012,13,horse,Large,5.479166667,2.395833333,5.770833333,611.77
ETS_0012,6,tree,Large,5.818181818,3.054545455,6.381818182,449.19
ETS_0012,38,dinosaur,Large,6.418181818,4.381818182,4.854545455,453.07
ETS_0012,19,comet,Large,6.056603774,3.169811321,3.962264151,460.17
ETS_0012,14,ocean,Large,6.578947368,2.719298246,5.701754386,500.68
ETS_0012,17,whale,Large,6.614035088,3.140350877,5.543859649,527.61
ETS_0012,34,magazine,Small,3.25862069,2.034482759,5.879310345,366.18
ETS_0012,8,nose,Small,2.622641509,2.943396226,6.396226415,415.57
ETS_0012,45,hummingbird,Small,2.018518519,2.055555556,5.888888889,529.47
ETS_0012,20,tulip,Small,2.410714286,1.035714286,6.017857143,420.35
ETS_0012,26,diamond,Small,2.811320755,1.58490566,5.867924528,437.61
ETS_0012,27,battery,Small,2.8,3.8,6.2,401.25
ETS_0012,10,leaf,Small,2.178571429,2.678571429,6.428571429,569.1
ETS_0012,20,moose,Large,6.038461538,4.115384615,5.673076923,667.03
ETS_0012,12,phone,Small,2.980392157,2.862745098,6.37254902,483.18
ETS_0012,22,jungle,Large,6.596153846,3.519230769,4.461538462,431.2
ETS_0012,41,cigarette,Small,2.345454545,3.854545455,4.981818182,537.07
ETS_0012,6,neck,Small,3.381818182,2.763636364,6.163636364,511.87
